co_municipio,rede,ano,ideb,rend,meta,nm,port,mat,aprov
4101408,Estadual,2021,4.9,0.974879,4.2,5.038695,288.48,286.98,96.9
4101408,Estadual,2023,4.9,0.946631,,5.133519,295.79,285.94,92.9
4101408,Estadual,2025,5.2,0.973012,,5.294596,297.44,295.65,97.1
4101408,Pública,2017,3.7,0.806676,,4.609473,272.53,273.42,76.5
4101408,Pública,2019,4.5,0.895026,3.9,5.068094,287.77,289.83,86.8
4101408,Pública,2021,4.9,0.974879,4.2,5.038695,288.48,286.98,96.9
4101408,Pública,2023,4.9,0.946631,,5.133519,295.79,285.94,92.9
4101408,Pública,2025,5.2,0.973012,,5.294596,297.44,295.65,97.1
4101507,Estadual,2017,3.9,0.872262,,4.487958,266.58,271.11,83.8
4101507,Estadual,2019,4.6,0.920281,4.1,4.980097,286.17,285.27,90.5
4101507,Estadual,2021,4.8,0.987691,4.4,4.867177,283.59,279.98,98.3
4101507,Estadual,2023,4.9,0.972872,,5.042671,292.17,283.33,96.4
4101507,Estadual,2025,5.3,0.990994,,5.332778,298.48,297.26,99.2
4101507,Pública,2017,3.9,0.872262,,4.487958,266.58,271.11,83.8
4101507,Pública,2019,4.6,0.920281,4.1,4.980097,286.17,285.27,90.5
4101507,Pública,2021,4.8,0.987691,4.4,4.867177,283.59,279.98,98.3
4101507,Pública,2023,4.9,0.972872,,5.042671,292.17,283.33,96.4
4101507,Pública,2025,5.3,0.990994,,5.332778,298.48,297.26,99.2
4101606,Estadual,2017,3.4,0.81153,,4.16958,257.19,258.45,76.5
4101606,Estadual,2019,4.6,0.942233,3.6,4.919058,283.65,283.61,92.7
4101606,Estadual,2021,4.4,0.993455,3.8,4.424701,268.04,265.05,99.2
4101606,Estadual,2023,4.9,0.99168,,4.916756,286.93,279.95,98.8
4101606,Estadual,2025,5.3,0.997319,,5.305631,297.07,296.83,99.8
4101606,Pública,2017,3.4,0.81153,,4.16958,257.19,258.45,76.5
4101606,Pública,2019,4.6,0.942233,3.6,4.919058,283.65,283.61,92.7
4101606,Pública,2021,4.4,0.993455,3.8,4.424701,268.04,265.05,99.2
4101606,Pública,2023,4.9,0.99168,,4.916756,286.93,279.95,98.8
4101606,Pública,2025,5.3,0.997319,,5.305631,297.07,296.83,99.8
4101655,Estadual,2019,,0.903524,,,,,91.4
4101655,Estadual,2021,4.2,0.990489,,4.234124,261.07,258.91,98.9
4101655,Estadual,2023,,0.989449,,,,,99.0
4101655,Estadual,2025,4.7,1.0,,4.718327,276.18,277.28,100.0
4101655,Pública,2019,,0.903524,,,,,91.4
4101655,Pública,2021,4.2,0.990489,,4.234124,261.07,258.91,98.9
4101655,Pública,2023,,0.989449,,,,,99.0
4101655,Pública,2025,4.7,1.0,,4.718327,276.18,277.28,100.0
4101705,Estadual,2017,3.2,0.767701,,4.156208,253.06,261.9,78.3
4101705,Estadual,2019,4.6,0.951615,3.4,4.830218,281.29,279.8,95.2
4101705,Estadual,2021,4.5,1.0,3.6,4.531744,267.91,272.81,100.0
4101705,Estadual,2023,4.9,0.995992,,4.871088,281.29,282.71,99.6
4101705,Estadual,2025,4.8,0.994987,,4.86294,284.02,279.22,99.5
4101705,Pública,2017,3.2,0.767701,,4.156208,253.06,261.9,78.3
4101705,Pública,2019,4.6,0.951615,3.4,4.830218,281.29,279.8,95.2
4101705,Pública,2021,4.5,1.0,3.6,4.531744,267.91,272.81,100.0
4101705,Pública,2023,4.9,0.995992,,4.871088,281.29,282.71,99.6
4101705,Pública,2025,4.8,0.994987,,4.86294,284.02,279.22,99.5
4101804,Estadual,2017,3.6,0.823969,,4.349863,263.66,264.39,80.2
4101804,Estadual,2019,4.3,0.889881,3.8,4.790538,281.97,276.25,87.5
4101804,Estadual,2021,4.7,0.976117,4.0,4.866017,285.98,277.35,98.1
4101804,Estadual,2023,4.6,0.975279,,4.726779,281.52,272.19,97.3
4101804,Estadual,2025,4.8,0.976595,,4.902003,287.38,278.42,97.5
4101804,Pública,2017,3.6,0.823969,,4.349863,263.66,264.39,80.2
4101804,Pública,2019,4.3,0.889881,3.8,4.790538,281.97,276.25,87.5
4101804,Pública,2021,4.7,0.976117,4.0,4.866017,285.98,277.35,98.1
4101804,Pública,2023,4.6,0.975279,,4.726779,281.52,272.19,97.3
4101804,Pública,2025,4.8,0.976595,,4.902003,287.38,278.42,97.5
4101853,Estadual,2017,3.8,0.947048,,3.964455,255.75,245.38,94.8
4101853,Estadual,2019,4.4,0.975891,4.0,4.544571,279.65,261.21,96.7
4101853,Estadual,2021,5.0,1.0,4.2,5.039651,307.58,266.69,100.0
4101853,Estadual,2023,4.9,1.0,,4.859985,281.13,282.09,100.0
4101853,Estadual,2025,5.2,1.0,,5.184103,293.84,291.62,100.0
4101853,Pública,2017,3.8,0.947048,,3.964455,255.75,245.38,94.8
4101853,Pública,2019,4.4,0.975891,4.0,4.544571,279.65,261.21,96.7
4101853,Pública,2021,5.0,1.0,4.2,5.039651,307.58,266.69,100.0
4101853,Pública,2023,4.9,1.0,,4.859985,281.13,282.09,100.0
4101853,Pública,2025,5.2,1.0,,5.184103,293.84,291.62,100.0
4101903,Estadual,2017,3.9,0.832253,,4.670453,274.53,275.63,81.0
4101903,Estadual,2019,4.7,0.916215,4.1,5.164042,288.4,295.99,89.7
4101903,Estadual,2021,5.3,1.0,4.3,5.306576,296.27,297.75,100.0
4101903,Estadual,2023,5.1,0.993682,,5.182508,291.66,293.83,99.3
4101903,Estadual,2025,5.6,0.986894,,5.708574,308.45,313.39,98.5
4101903,Pública,2017,3.9,0.832253,,4.670453,274.53,275.63,81.0
4101903,Pública,2019,4.7,0.916215,4.1,5.164042,288.4,295.99,89.7
4101903,Pública,2021,5.3,1.0,4.3,5.306576,296.27,297.75,100.0
4101903,Pública,2023,5.1,0.993682,,5.182508,291.66,293.83,99.3
4101903,Pública,2025,5.6,0.986894,,5.708574,308.45,313.39,98.5
4102000,Estadual,2017,2.9,0.765134,,3.841097,246.29,246.68,74.4
4102000,Estadual,2019,4.3,0.900273,3.1,4.771818,277.22,279.98,87.0
4102000,Estadual,2021,3.9,0.855886,3.4,4.565562,273.95,268.78,83.9
4102000,Estadual,2023,4.9,0.989964,,4.907647,286.8,279.44,98.8
4102000,Estadual,2025,4.8,0.993642,,4.861201,283.81,279.32,99.3
4102000,Federal,2017,5.6,0.906447,,6.184232,326.62,327.89,86.5
4102000,Federal,2019,,0.9586,5.8,,,,95.2
4102000,Federal,2021,,0.869955,6.0,,,,87.4
4102000,Federal,2025,5.2,0.912761,,5.667145,309.82,308.98,90.4
4102000,Pública,2017,3.2,0.792997,,3.983823,251.18,251.63,76.4
4102000,Pública,2019,4.9,0.913959,3.4,5.338423,295.17,301.19,89.2
4102000,Pública,2021,4.3,0.854598,3.6,5.088344,290.53,288.33,84.6
4102000,Pública,2023,4.7,0.954927,,4.907647,286.8,279.44,96.1
4102000,Pública,2025,5.0,0.956221,,5.181871,294.16,291.12,96.1
4102109,Estadual,2017,3.7,0.831161,,4.408773,264.03,268.19,83.3
4102109,Estadual,2019,3.8,0.855878,3.9,4.413858,267.25,265.12,85.6
4102109,Estadual,2021,4.7,0.984882,4.1,4.757251,280.3,275.66,98.8
4102109,Estadual,2025,5.1,0.994979,,5.134836,294.48,287.43,99.5
4102109,Federal,2019,,0.978805,,,,,97.3
4102109,Federal,2023,,0.941279,,,,,95.4
4102109,Federal,2025,,0.929665,,,,,93.5
4102109,Pública,2017,3.7,0.845196,,4.408773,264.03,268.19,84.5
4102109,Pública,2019,4.0,0.872733,3.9,4.557065,271.9,270.36,87.2
4102109,Pública,2021,4.4,0.914447,4.2,4.757251,280.3,275.66,96.1
4102109,Pública,2023,,0.955607,,,,,97.2
4102109,Pública,2025,5.0,0.966261,,5.160887,297.59,285.97,98.6
4102208,Estadual,2017,4.5,0.948528,,4.795698,274.34,284.75,94.9
4102208,Estadual,2019,4.8,0.941086,4.8,5.058934,288.04,288.89,93.6
4102208,Estadual,2021,4.8,1.0,5.0,4.824179,280.38,280.34,100.0
4102208,Estadual,2023,4.8,0.989101,,4.815601,280.52,279.58,99.2
4102208,Estadual,2025,5.4,0.986301,,5.460888,298.35,306.52,98.9
4102208,Pública,2017,4.5,0.948528,,4.795698,274.34,284.75,94.9
4102208,Pública,2019,4.8,0.941086,4.8,5.058934,288.04,288.89,93.6
4102208,Pública,2021,4.8,1.0,5.0,4.824179,280.38,280.34,100.0
4102208,Pública,2023,4.8,0.989101,,4.815601,280.52,279.58,99.2
4102208,Pública,2025,5.4,0.986301,,5.460888,298.35,306.52,98.9
4102307,Estadual,2017,2.9,0.69362,,4.244858,263.26,257.34,72.0
4102307,Estadual,2019,4.4,0.905321,3.2,4.811201,282.14,277.54,90.3
4102307,Estadual,2021,4.4,0.942752,3.4,4.636501,276.24,271.39,94.2
4102307,Estadual,2023,4.8,0.985108,,4.836106,283.1,278.29,98.3
4102307,Estadual,2025,4.7,0.988174,,4.765893,280.38,276.19,98.6
4102307,Pública,2017,2.9,0.69362,,4.244858,263.26,257.34,72.0
4102307,Pública,2019,4.4,0.905321,3.2,4.811201,282.14,277.54,90.3
4102307,Pública,2021,4.4,0.942752,3.4,4.636501,276.24,271.39,94.2
4102307,Pública,2023,4.8,0.985108,,4.836106,283.1,278.29,98.3
4102307,Pública,2025,4.7,0.988174,,4.765893,280.38,276.19,98.6
4102406,Estadual,2017,3.3,0.809643,,4.135121,256.53,256.7,76.1
4102406,Estadual,2019,4.0,0.914821,3.6,4.417024,268.85,263.64,89.1
4102406,Estadual,2021,4.3,0.950646,3.8,4.534214,273.92,266.58,94.3
4102406,Estadual,2023,4.4,0.963314,,4.5765,273.02,270.55,95.3
4102406,Estadual,2025,4.6,0.955164,,4.795131,284.05,274.36,95.3
4102406,Pública,2017,3.3,0.809643,,4.135121,256.53,256.7,76.1
4102406,Pública,2019,4.0,0.914821,3.6,4.417024,268.85,263.64,89.1
4102406,Pública,2021,4.3,0.950646,3.8,4.534214,273.92,266.58,94.3
4102406,Pública,2023,4.4,0.963314,,4.5765,273.02,270.55,95.3
4102406,Pública,2025,4.6,0.955164,,4.795131,284.05,274.36,95.3
4102505,Estadual,2017,3.3,0.799416,,4.1387,252.96,260.76,79.7
4102505,Estadual,2019,4.6,0.93351,3.5,4.879584,286.07,278.22,93.4
4102505,Estadual,2021,4.0,0.984514,3.7,4.059922,259.2,248.5,98.4
4102505,Estadual,2023,4.9,0.983278,,4.947069,289.03,279.87,98.4
4102505,Estadual,2025,5.0,1.0,,4.982283,290.81,280.48,100.0
4102505,Pública,2017,3.3,0.799416,,4.1387,252.96,260.76,79.7
4102505,Pública,2019,4.6,0.93351,3.5,4.879584,286.07,278.22,93.4
4102505,Pública,2021,4.0,0.984514,3.7,4.059922,259.2,248.5,98.4
4102505,Pública,2023,4.9,0.983278,,4.947069,289.03,279.87,98.4
4102505,Pública,2025,5.0,1.0,,4.982283,290.81,280.48,100.0
4102604,Estadual,2017,,0.826657,,,,,82.5
4102604,Estadual,2019,4.5,0.889235,,5.10977,283.63,297.21,88.9
4102604,Estadual,2021,4.7,0.962895,4.8,4.931163,290.51,277.16,96.2
4102604,Estadual,2023,4.8,0.933626,,5.108456,295.57,284.39,93.9
4102604,Estadual,2025,4.8,0.990835,,4.822248,288.92,271.1,98.8
4102604,Federal,2017,6.1,0.972519,,6.321879,331.03,332.99,96.7
4102604,Federal,2019,6.1,0.962688,6.3,6.333096,330.25,334.62,96.2
4102604,Federal,2021,,0.912015,6.5,,,,89.9
4102604,Federal,2023,5.4,0.967073,,5.558527,312.65,298.23,96.3
4102604,Federal,2025,,0.990212,,,,,98.9
4102604,Pública,2017,4.2,0.85348,,4.903234,280.36,285.99,85.2
4102604,Pública,2019,5.2,0.931407,4.4,5.548262,300.34,310.62,91.5
4102604,Pública,2021,5.2,0.951301,4.6,5.436995,304.86,297.88,93.8
4102604,Pública,2023,5.1,0.960456,,5.299723,302.83,290.27,94.9
4102604,Pública,2025,4.7,0.991708,,4.717013,280.68,272.39,98.9
4102703,Estadual,2017,3.3,0.868581,,3.743424,231.65,255.33,87.3
4102703,Estadual,2019,,0.956618,3.5,,,,95.9
4102703,Estadual,2021,4.3,1.0,3.7,4.324237,271.03,254.71,100.0
4102703,Estadual,2023,4.8,1.0,,4.834203,284.08,277.11,100.0
4102703,Estadual,2025,4.9,1.0,,4.939981,284.86,283.81,100.0
4102703,Pública,2017,3.3,0.868581,,3.743424,231.65,255.33,87.3
4102703,Pública,2019,,0.956618,3.5,,,,95.9
4102703,Pública,2021,4.3,1.0,3.7,4.324237,271.03,254.71,100.0
4102703,Pública,2023,4.8,1.0,,4.834203,284.08,277.11,100.0
4102703,Pública,2025,4.9,1.0,,4.939981,284.86,283.81,100.0
4102752,Estadual,2017,3.8,0.860385,,4.422464,261.37,272.0,87.5
4102752,Estadual,2019,4.5,0.942032,4.0,4.739119,272.39,282.8,94.0
4102752,Estadual,2021,,0.928579,4.2,,,,93.0
4102752,Estadual,2023,4.0,0.950051,,4.223396,255.85,263.71,95.2
4102752,Estadual,2025,5.0,1.0,,5.004831,279.05,294.62,100.0
4102752,Pública,2017,3.8,0.860385,,4.422464,261.37,272.0,87.5
4102752,Pública,2019,4.5,0.942032,4.0,4.739119,272.39,282.8,94.0
4102752,Pública,2021,,0.928579,4.2,,,,93.0
4102752,Pública,2023,4.0,0.950051,,4.223396,255.85,263.71,95.2
4102752,Pública,2025,5.0,1.0,,5.004831,279.05,294.62,100.0
4102802,Estadual,2017,3.5,0.84229,,4.106215,260.81,250.08,80.6
4102802,Estadual,2019,4.0,0.867894,3.7,4.58865,277.5,266.64,86.7
4102802,Estadual,2021,4.7,0.961466,3.9,4.845648,285.52,276.39,95.1
4102802,Estadual,2023,4.5,0.976018,,4.641555,278.06,269.81,96.8
4102802,Estadual,2025,5.0,1.0,,4.958551,287.17,282.67,100.0
4102802,Pública,2017,3.5,0.84229,,4.106215,260.81,250.08,80.6
4102802,Pública,2019,4.0,0.867894,3.7,4.58865,277.5,266.64,86.7
4102802,Pública,2021,4.7,0.961466,3.9,4.845648,285.52,276.39,95.1
4102802,Pública,2023,4.5,0.976018,,4.641555,278.06,269.81,96.8
4102802,Pública,2025,5.0,1.0,,4.958551,287.17,282.67,100.0
4102901,Estadual,2017,4.1,0.850201,,4.768563,275.22,281.88,82.1
4102901,Estadual,2019,4.3,0.874993,4.3,4.88996,284.23,280.92,84.0
4102901,Estadual,2021,4.6,0.946224,4.5,4.851283,280.68,281.95,93.2
4102901,Estadual,2023,4.5,0.939556,,4.8393,280.48,281.31,92.4
4102901,Estadual,2025,4.8,0.934143,,5.152625,291.24,292.15,93.1
4102901,Pública,2017,4.1,0.850201,,4.768563,275.22,281.88,82.1
4102901,Pública,2019,4.3,0.874993,4.3,4.88996,284.23,280.92,84.0
4102901,Pública,2021,4.6,0.946224,4.5,4.851283,280.68,281.95,93.2
4102901,Pública,2023,4.5,0.939556,,4.8393,280.48,281.31,92.4
4102901,Pública,2025,4.8,0.934143,,5.152625,291.24,292.15,93.1
4103008,Estadual,2017,3.3,0.746977,,4.436325,266.03,268.02,75.0
4103008,Estadual,2019,4.3,0.921117,3.5,4.648215,281.16,266.98,92.0
4103008,Estadual,2021,4.5,0.961609,3.7,4.656764,274.46,274.73,96.3
4103008,Estadual,2023,4.9,0.952893,,5.147925,294.51,288.33,95.2
4103008,Estadual,2025,5.3,0.984882,,5.331447,303.57,291.74,98.5
4103008,Pública,2017,3.3,0.746977,,4.436325,266.03,268.02,75.0
4103008,Pública,2019,4.3,0.921117,3.5,4.648215,281.16,266.98,92.0
4103008,Pública,2021,4.5,0.961609,3.7,4.656764,274.46,274.73,96.3
4103008,Pública,2023,4.9,0.952893,,5.147925,294.51,288.33,95.2
4103008,Pública,2025,5.3,0.984882,,5.331447,303.57,291.74,98.5
4103024,Estadual,2017,4.0,0.835528,,4.784967,276.1,282.11,83.2
4103024,Estadual,2019,4.4,0.885922,4.2,4.983123,281.85,290.09,88.4
4103024,Estadual,2021,4.2,1.0,4.4,4.220806,261.4,257.61,100.0
4103024,Estadual,2023,5.0,0.966066,,5.15527,293.34,290.1,96.3
4103024,Estadual,2025,4.4,1.0,,4.435289,261.57,272.7,100.0
4103024,Pública,2017,4.0,0.835528,,4.784967,276.1,282.11,83.2
4103024,Pública,2019,4.4,0.885922,4.2,4.983123,281.85,290.09,88.4
4103024,Pública,2021,4.2,1.0,4.4,4.220806,261.4,257.61,100.0
4103024,Pública,2023,5.0,0.966066,,5.15527,293.34,290.1,96.3
4103024,Pública,2025,4.4,1.0,,4.435289,261.57,272.7,100.0
4103040,Estadual,2017,3.7,0.921098,,3.975184,241.69,261.13,92.1
4103040,Estadual,2019,4.0,0.9486290000000001,3.9,4.268544,263.51,258.76,93.9
4103040,Estadual,2021,4.3,0.956915,4.1,4.475177,266.58,270.2,96.4
4103040,Estadual,2023,4.5,0.995968,,4.495389,265.2,273.11,99.5
4103040,Estadual,2025,4.8,1.0,,4.817175,272.05,288.72,100.0
4103040,Pública,2017,3.7,0.921098,,3.975184,241.69,261.13,92.1
4103040,Pública,2019,4.0,0.9486290000000001,3.9,4.268544,263.51,258.76,93.9
4103040,Pública,2021,4.3,0.956915,4.1,4.475177,266.58,270.2,96.4
4103040,Pública,2023,4.5,0.995968,,4.495389,265.2,273.11,99.5
4103040,Pública,2025,4.8,1.0,,4.817175,272.05,288.72,100.0
4103057,Estadual,2017,3.1,0.778889,,4.03527,247.43,259.29,77.2
4103057,Estadual,2019,,0.911596,3.4,,,,91.1
4103057,Estadual,2021,4.5,1.0,3.6,4.510919,266.35,272.99,100.0
4103057,Estadual,2023,4.6,0.964226,,4.729772,280.96,273.0,96.2
4103057,Estadual,2025,5.1,1.0,,5.060934,293.39,283.33,100.0
4103057,Pública,2017,3.1,0.778889,,4.03527,247.43,259.29,77.2
4103057,Pública,2019,,0.911596,3.4,,,,91.1
4103057,Pública,2021,4.5,1.0,3.6,4.510919,266.35,272.99,100.0
4103057,Pública,2023,4.6,0.964226,,4.729772,280.96,273.0,96.2
4103057,Pública,2025,5.1,1.0,,5.060934,293.39,283.33,100.0
4103107,Estadual,2017,3.5,0.784142,,4.524701,267.28,272.98,74.2
4103107,Estadual,2019,4.8,0.905227,3.8,5.353546,300.13,296.98,91.0
4103107,Estadual,2021,,0.965322,4.0,,,,96.5
4103107,Estadual,2023,4.5,0.971944,,4.644189,274.53,273.76,96.9
4103107,Estadual,2025,5.0,0.995656,,4.980292,291.39,279.72,99.5
4103107,Pública,2017,3.5,0.784142,,4.524701,267.28,272.98,74.2
4103107,Pública,2019,4.8,0.905227,3.8,5.353546,300.13,296.98,91.0
4103107,Pública,2021,,0.965322,4.0,,,,96.5
4103107,Pública,2023,4.5,0.971944,,4.644189,274.53,273.76,96.9
4103107,Pública,2025,5.0,0.995656,,4.980292,291.39,279.72,99.5
4103156,Estadual,2017,2.6,0.64569,,3.992547,245.58,258.22,64.5
4103156,Estadual,2019,,0.819125,2.8,,,,81.9
4103156,Estadual,2021,4.5,0.93345,3.0,4.805208,280.52,278.84,93.3
4103156,Estadual,2023,4.8,0.99187,,4.836965,288.28,272.83,98.9
4103156,Estadual,2025,5.1,1.0,,5.076872,287.39,290.86,100.0
4103156,Pública,2017,2.6,0.64569,,3.992547,245.58,258.22,64.5
4103156,Pública,2019,,0.819125,2.8,,,,81.9
4103156,Pública,2021,4.5,0.93345,3.0,4.805208,280.52,278.84,93.3
4103156,Pública,2023,4.8,0.99187,,4.836965,288.28,272.83,98.9
4103156,Pública,2025,5.1,1.0,,5.076872,287.39,290.86,100.0
4103206,Estadual,2017,2.9,0.753262,,3.825894,245.19,246.77,75.6
4103206,Estadual,2019,3.6,0.914646,3.1,3.890886,254.26,241.73,91.9
4103206,Estadual,2021,4.3,0.99118,3.3,4.386986,263.86,266.82,99.0
4103206,Estadual,2023,4.0,0.91279,,4.343209,264.21,263.33,91.1
4103206,Estadual,2025,4.6,0.980444,,4.664328,278.84,270.6,98.1
4103206,Pública,2017,2.9,0.753262,,3.825894,245.19,246.77,75.6
4103206,Pública,2019,3.6,0.914646,3.1,3.890886,254.26,241.73,91.9
4103206,Pública,2021,4.3,0.99118,3.3,4.386986,263.86,266.82,99.0
4103206,Pública,2023,4.0,0.91279,,4.343209,264.21,263.33,91.1
4103206,Pública,2025,4.6,0.980444,,4.664328,278.84,270.6,98.1
4103222,Estadual,2017,3.6,0.817182,,4.368412,259.42,270.23,83.7
4103222,Estadual,2019,5.4,0.96527,3.8,5.609047,304.71,310.29,96.4
4103222,Estadual,2021,4.6,0.972967,4.0,4.683883,268.4,283.12,97.0
4103222,Estadual,2023,5.2,0.983471,,5.317921,286.52,308.95,98.8
4103222,Estadual,2025,6.2,0.987004,,6.28082,322.78,338.86,98.9
4103222,Pública,2017,3.6,0.817182,,4.368412,259.42,270.23,83.7
4103222,Pública,2019,5.4,0.96527,3.8,5.609047,304.71,310.29,96.4
4103222,Pública,2021,4.6,0.972967,4.0,4.683883,268.4,283.12,97.0
4103222,Pública,2023,5.2,0.983471,,5.317921,286.52,308.95,98.8
4103222,Pública,2025,6.2,0.987004,,6.28082,322.78,338.86,98.9
4103305,Estadual,2017,3.1,0.762868,,4.033703,252.72,253.54,76.9
4103305,Estadual,2019,4.5,0.909579,3.3,4.924246,286.07,281.4,90.7
4103305,Estadual,2021,5.1,0.994949,3.5,5.111106,293.12,287.19,99.5
4103305,Estadual,2023,4.5,0.961031,,4.692173,278.12,273.35,96.1
4103305,Estadual,2025,5.4,0.994949,,5.448574,307.66,295.72,99.5
4103305,Pública,2017,3.1,0.762868,,4.033703,252.72,253.54,76.9
4103305,Pública,2019,4.5,0.909579,3.3,4.924246,286.07,281.4,90.7
4103305,Pública,2021,5.1,0.994949,3.5,5.111106,293.12,287.19,99.5
4103305,Pública,2023,4.5,0.961031,,4.692173,278.12,273.35,96.1
4103305,Pública,2025,5.4,0.994949,,5.448574,307.66,295.72,99.5
4103354,Estadual,2017,3.7,0.922448,,3.992186,248.53,255.05,90.1
4103354,Estadual,2019,4.5,0.945198,3.9,4.776735,272.06,285.83,94.7
4103354,Estadual,2021,4.8,0.993371,4.1,4.799664,280.6,278.36,99.2
4103354,Estadual,2023,4.7,0.959643,,4.876844,284.02,280.21,96.4
4103354,Estadual,2025,5.0,0.956595,,5.20564,293.74,293.26,95.6
4103354,Pública,2017,3.7,0.922448,,3.992186,248.53,255.05,90.1
4103354,Pública,2019,4.5,0.945198,3.9,4.776735,272.06,285.83,94.7
4103354,Pública,2021,4.8,0.993371,4.1,4.799664,280.6,278.36,99.2
4103354,Pública,2023,4.7,0.959643,,4.876844,284.02,280.21,96.4
4103354,Pública,2025,5.0,0.956595,,5.20564,293.74,293.26,95.6
4103370,Estadual,2017,3.3,0.754437,,4.404362,264.12,267.78,76.1
4103370,Estadual,2019,4.8,0.934808,3.5,5.094634,296.57,282.34,92.6
4103370,Estadual,2021,,0.899971,3.8,,,,89.8
4103370,Estadual,2023,4.0,0.961964,,4.202145,261.42,256.26,96.1
4103370,Estadual,2025,4.7,1.0,,4.67544,279.01,271.21,100.0
4103370,Pública,2017,3.3,0.754437,,4.404362,264.12,267.78,76.1
4103370,Pública,2019,4.8,0.934808,3.5,5.094634,296.57,282.34,92.6
4103370,Pública,2021,,0.899971,3.8,,,,89.8
4103370,Pública,2023,4.0,0.961964,,4.202145,261.42,256.26,96.1
4103370,Pública,2025,4.7,1.0,,4.67544,279.01,271.21,100.0
4103404,Estadual,2017,2.7,0.800498,,3.364798,226.06,234.33,80.5
4103404,Estadual,2019,4.7,0.954922,2.9,4.880539,281.03,283.66,95.4
4103404,Estadual,2021,4.1,0.96524,3.1,4.245907,267.43,252.97,96.5
4103404,Estadual,2023,4.4,0.989101,,4.416093,265.87,266.75,98.4
4103404,Estadual,2025,4.9,0.981834,,4.964137,279.09,291.68,97.8
4103404,Pública,2017,2.7,0.800498,,3.364798,226.06,234.33,80.5
4103404,Pública,2019,4.7,0.954922,2.9,4.880539,281.03,283.66,95.4
4103404,Pública,2021,4.1,0.96524,3.1,4.245907,267.43,252.97,96.5
4103404,Pública,2023,4.4,0.989101,,4.416093,265.87,266.75,98.4
4103404,Pública,2025,4.9,0.981834,,4.964137,279.09,291.68,97.8
4103453,Estadual,2017,,0.770733,,,,,77.2
4103453,Estadual,2019,4.5,0.901783,,5.017984,285.07,289.14,88.9
4103453,Estadual,2021,4.7,0.946295,4.7,4.941237,281.36,287.63,94.9
4103453,Estadual,2023,4.8,0.976487,,4.921242,286.01,281.25,97.0
4103453,Estadual,2025,5.1,0.987253,,5.209825,296.29,290.84,98.6
4103453,Pública,2017,,0.770733,,,,,77.2
4103453,Pública,2019,4.5,0.901783,,5.017984,285.07,289.14,88.9
4103453,Pública,2021,4.7,0.946295,4.7,4.941237,281.36,287.63,94.9
4103453,Pública,2023,4.8,0.976487,,4.921242,286.01,281.25,97.0
4103453,Pública,2025,5.1,0.987253,,5.209825,296.29,290.84,98.6
4103479,Estadual,2017,3.1,0.818329,,3.75863,235.79,252.0,83.2
4103479,Estadual,2019,3.8,0.913095,3.3,4.214363,260.66,257.94,91.5
4103479,Estadual,2021,3.8,0.924579,3.5,4.162573,258.27,256.8,93.3
4103479,Estadual,2023,4.6,0.964587,,4.765597,285.07,271.17,96.5
4103479,Estadual,2025,4.4,0.972833,,4.562513,277.79,264.47,97.2
4103479,Pública,2017,3.1,0.818329,,3.75863,235.79,252.0,83.2
4103479,Pública,2019,3.8,0.913095,3.3,4.214363,260.66,257.94,91.5
4103479,Pública,2021,3.8,0.924579,3.5,4.162573,258.27,256.8,93.3
4103479,Pública,2023,4.6,0.964587,,4.765597,285.07,271.17,96.5
4103479,Pública,2025,4.4,0.972833,,4.562513,277.79,264.47,97.2
4103503,Estadual,2017,3.7,0.782929,,4.762961,276.3,280.33,79.2
4103503,Estadual,2019,4.2,0.847544,3.9,4.923805,281.19,286.57,85.4
4103503,Estadual,2021,,0.975965,4.2,,,,97.6
4103503,Estadual,2023,5.1,0.98418,,5.159673,296.43,287.12,98.2
4103503,Estadual,2025,5.3,0.989611,,5.381675,300.78,298.29,98.8
4103503,Pública,2017,3.7,0.782929,,4.762961,276.3,280.33,79.2
4103503,Pública,2019,4.2,0.847544,3.9,4.923805,281.19,286.57,85.4
4103503,Pública,2021,,0.975965,4.2,,,,97.6
4103503,Pública,2023,5.1,0.98418,,5.159673,296.43,287.12,98.2
4103503,Pública,2025,5.3,0.989611,,5.381675,300.78,298.29,98.8
4103602,Estadual,2017,3.1,0.83038,,3.759285,240.9,246.6,79.4
4103602,Estadual,2019,4.2,0.947272,3.3,4.481337,269.14,267.91,94.7
4103602,Estadual,2021,4.3,0.993957,3.5,4.298466,265.49,258.78,99.3
4103602,Estadual,2023,4.5,0.998663,,4.495051,272.73,265.06,99.9
4103602,Estadual,2025,5.2,1.0,,5.216269,296.12,291.48,100.0
4103602,Pública,2017,3.1,0.83038,,3.759285,240.9,246.6,79.4
4103602,Pública,2019,4.2,0.947272,3.3,4.481337,269.14,267.91,94.7
4103602,Pública,2021,4.3,0.993957,3.5,4.298466,265.49,258.78,99.3
4103602,Pública,2023,4.5,0.998663,,4.495051,272.73,265.06,99.9
4103602,Pública,2025,5.2,1.0,,5.216269,296.12,291.48,100.0
4103701,Estadual,2017,3.8,0.807344,,4.644938,273.67,274.73,77.1
4103701,Estadual,2019,4.1,0.877483,4.0,4.622756,275.35,271.36,84.1
4103701,Estadual,2021,4.7,0.960863,4.2,4.860705,285.4,277.59,96.0
4103701,Estadual,2023,4.6,0.965706,,4.798252,282.87,275.84,96.5
4103701,Estadual,2025,5.0,0.987265,,5.109227,293.67,286.47,98.6
